market_id,volatility_std,volatility_range,horizon_count_used,n_tidy_rows,mean_abs_error_last_trade,median_abs_error_last_trade,mean_brier_last_trade,median_brier_last_trade,n_isotonic_rows,mean_abs_isotonic_gap,median_abs_isotonic_gap,mean_signed_isotonic_gap,share_positive_isotonic_gap
1189822,,,0,27,,,,,,,,,
1327914,,,0,27,,,,,,,,,
1395233,,,0,27,,,,,,,,,
1761064,0.0,0.0,11,27,0.49500000000000005,0.495,0.24502500000000002,0.245025,11.0,0.0026116163717399906,0.0029409746053534747,0.002577247478957459,0.9090909090909091
1859358,0.0,0.0,13,27,0.495,0.495,0.245025,0.245025,13.0,0.002701590001613813,0.0029409746053534747,0.002672508630797825,0.9230769230769231
1425997,,,0,27,,,,,,,,,
1742238,0.0,0.0,12,27,0.49499999999999994,0.495,0.24502499999999997,0.245025,12.0,0.002490280483080365,0.0023669887604026996,0.0024587756646963776,0.9166666666666666
1392098,,,0,27,,,,,,,,,
1235595,,,0,27,,,,,,,,,
1290953,,,0,27,,,,,,,,,
1791122,0.0,0.0,11,27,0.49500000000000005,0.495,0.24502500000000002,0.245025,11.0,0.0026116163717399906,0.0029409746053534747,0.002577247478957459,0.9090909090909091
1348379,,,0,27,,,,,,,,,
1448945,,,0,27,,,,,,,,,
1158220,,,0,27,,,,,,,,,
1308426,,,0,27,,,,,,,,,
1726212,0.0,0.0,19,27,0.49499999999999994,0.495,0.245025,0.245025,19.0,0.002913312027929964,0.0029409746053534747,0.0021366984286271644,0.8421052631578947
1454458,,,0,27,,,,,,,,,
1403741,,,0,27,,,,,,,,,
1886002,0.1290438370283525,0.475,20,27,0.21902500000000003,0.1875,0.0646242625,0.0351625,20.0,0.04058454721777991,0.03326576576576576,-0.03234793686780979,0.35
1373928,,,0,27,,,,,,,,,
1168879,,,0,27,,,,,,,,,
1828177,0.0048650425541052035,0.010000000000000009,13,27,0.5011538461538462,0.505,0.2511788461538461,0.255025,13.0,0.005840243007914914,0.006021450459652744,-0.0034813375230483344,0.3076923076923077
1407067,,,0,27,,,,,,,,,
1746526,0.0,0.0,6,27,0.505,0.505,0.255025,0.255025,6.0,0.003125242841305794,0.003655062513716334,0.003125242841305794,1.0
1378792,,,0,27,,,,,,,,,
1383801,,,0,27,,,,,,,,,
1158527,,,0,27,,,,,,,,,
1129624,,,0,27,,,,,,,,,
1199180,,,0,27,,,,,,,,,
1190995,,,0,27,,,,,,,,,
1206567,,,0,27,,,,,,,,,
1368022,,,0,27,,,,,,,,,
1420678,,,0,27,,,,,,,,,
1762330,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1745518,0.0,0.0,7,27,0.495,0.495,0.245025,0.245025,7.0,0.0028923468704639766,0.0035695708712614183,0.0028923468704639766,1.0
1483731,0.00026579074248902454,0.001,27,27,0.0006481481481481482,0.0005,4.907407407407408e-07,2.5e-07,27.0,0.0006481481481481482,0.0005,0.0006481481481481482,1.0
1299385,,,0,27,,,,,,,,,
1200078,,,0,27,,,,,,,,,
1229592,,,0,27,,,,,,,,,
1825063,0.0,0.0,18,27,0.495,0.495,0.245025,0.245025,18.0,0.0029679019700756875,0.0032552727383074465,0.0023626646229568363,0.8888888888888888
1461123,,,0,27,,,,,,,,,
1551043,0.0,0.0,13,27,0.5,0.5,0.25,0.25,13.0,0.0023946830288386453,0.0020590253946465298,-0.0023274913692021794,0.15384615384615385
1391050,,,0,27,,,,,,,,,
1752838,1.1102230246251565e-16,0.0,27,27,0.0004999999999999,0.0004999999999999,2.4999999999994493e-07,2.4999999999994493e-07,27.0,0.0004999999999999449,0.0004999999999999449,-0.0004999999999999449,0.0
1391339,,,0,27,,,,,,,,,
1475445,,,0,27,,,,,,,,,
1442400,,,0,27,,,,,,,,,
1184041,,,0,27,,,,,,,,,
1420844,,,0,27,,,,,,,,,
1333247,,,0,27,,,,,,,,,
1202006,,,0,27,,,,,,,,,
1772613,0.02731971416407793,0.07500000000000001,17,27,0.46852941176470586,0.485,0.22026617647058822,0.235225,17.0,0.018291672072282383,0.014800558436378175,-0.015257283868401713,0.17647058823529413
1404805,,,0,27,,,,,,,,,
1827151,0.03173968190463489,0.125,27,27,0.8116666666666666,0.815,0.6598101851851852,0.664225,27.0,0.05463409866271794,0.05776223776223777,-0.05463409866271794,0.0
1157293,,,0,27,,,,,,,,,
1462109,,,0,27,,,,,,,,,
1378420,,,0,27,,,,,,,,,
1271685,,,0,27,,,,,,,,,
1479908,,,0,27,,,,,,,,,
1129579,,,0,27,,,,,,,,,
1320394,,,0,27,,,,,,,,,
1370722,,,0,27,,,,,,,,,
1425842,,,0,27,,,,,,,,,
1244854,,,0,27,,,,,,,,,
1375866,,,0,27,,,,,,,,,
1411910,,,0,27,,,,,,,,,
1819141,0.0028867513459481316,0.010000000000000009,6,27,0.5,0.5,0.25000833333333333,0.25,6.0,0.00240018398239548,0.0013449374862836705,-0.0018747571586942107,0.16666666666666666
1385016,,,0,27,,,,,,,,,
1399360,,,0,27,,,,,,,,,
1322616,,,0,27,,,,,,,,,
1366477,,,0,27,,,,,,,,,
1482881,,,0,27,,,,,,,,,
1484085,,,0,27,,,,,,,,,
1413178,,,0,27,,,,,,,,,
1472341,,,0,27,,,,,,,,,
1426307,,,0,27,,,,,,,,,
1366923,,,0,27,,,,,,,,,
1697655,0.12479667688850642,0.47850000000000004,27,27,0.3527592592592593,0.395,0.14001330555555555,0.156025,27.0,0.020336828916242475,0.01657628047110382,0.013544461286929535,0.7037037037037037
1195467,,,0,27,,,,,,,,,
1418316,,,0,27,,,,,,,,,
1416398,,,0,27,,,,,,,,,
1386914,,,0,27,,,,,,,,,
1722575,,,0,27,,,,,,,,,
1778286,0.0,0.0,8,27,0.505,0.505,0.255025,0.255025,8.0,0.002549791876232582,0.0026812868933566714,0.002549791876232582,1.0
1436706,,,0,27,,,,,,,,,
1888254,0.0,0.0,18,27,0.505,0.505,0.255025,0.255025,18.0,0.0029679019700756875,0.0032552727383074465,0.0023626646229568363,0.8888888888888888
1814056,0.0016222142113076269,0.010000000000000009,19,27,0.5,0.5,0.25000263157894737,0.25,19.0,0.003078374429302191,0.002369668246445522,-0.0026743575802676014,0.21052631578947367
1184342,,,0,27,,,,,,,,,
1309351,0.003860034044641155,0.017,27,27,0.02287037037037037,0.0225,0.0005379537037036925,0.00050625,27.0,0.013037211075791411,0.015383177570093456,0.009186556111483139,0.6666666666666666
1492110,0.006307180135528295,0.039999999999999994,27,27,0.8951851851851852,0.895,0.8013962962962963,0.801025,27.0,0.05607354196646111,0.045,-0.05506291894033421,0.07407407407407407
1386859,,,0,27,,,,,,,,,
1396536,,,0,27,,,,,,,,,
1228500,,,0,27,,,,,,,,,
1810910,0.0,0.0,3,27,0.49499999999999994,0.495,0.24502499999999997,0.245025,3.0,0.003880539835035927,0.003978549540347265,0.003880539835035927,1.0
1348618,,,0,27,,,,,,,,,
1743868,0.0,0.0,9,27,0.495,0.495,0.245025,0.245025,9.0,0.0025932566239126814,0.0029409746053534747,0.0025932566239126814,1.0
800488,0.0002539131333481868,0.0015,27,27,0.0024814814814814816,0.0025,6.222222222222223e-06,6.25e-06,27.0,0.0024062276558021517,0.0025,0.0019271056775311815,0.8888888888888888
1416155,,,0,27,,,,,,,,,
1371424,,,0,27,,,,,,,,,
1859096,0.0,0.0,14,27,0.5,0.5,0.25,0.25,14.0,0.0023928962586677077,0.002214346820546026,-0.0019919799680844863,0.21428571428571427
1345537,,,0,27,,,,,,,,,
1739138,0.0,0.0,26,27,0.5,0.5,0.25,0.25,26.0,0.0031898309513491005,0.002804772368543207,-0.0014996630571748114,0.19230769230769232
1009210,,,0,27,,,,,,,,,
1441222,,,0,27,,,,,,,,,
1432673,,,0,27,,,,,,,,,
1396255,,,0,27,,,,,,,,,
1823142,0.0,0.0,22,27,0.49500000000000005,0.495,0.24502500000000002,0.245025,22.0,0.0029898173738563505,0.0032552727383074465,0.0017477308417595942,0.7727272727272727
1809107,0.157416843126776,0.34450000000000003,6,27,0.1527499999999999,0.11274999999999989,0.048112624999999944,0.02531262499999995,6.0,0.03307790309106098,0.016321428571428542,0.03257790309106103,0.5
1825496,0.0,0.0,17,27,0.505,0.505,0.255025,0.255025,17.0,0.0028331840145645083,0.0029409746053534747,0.002810945319234635,0.9411764705882353
1740844,0.0,0.0,17,27,0.505,0.505,0.255025,0.255025,17.0,0.0028331840145645083,0.0029409746053534747,0.002810945319234635,0.9411764705882353
1238723,,,0,27,,,,,,,,,
1344095,,,0,27,,,,,,,,,
1391665,,,0,27,,,,,,,,,
1465410,,,0,27,,,,,,,,,
1787639,0.0,0.0,19,27,0.5,0.5,0.25,0.25,19.0,0.002969769583855238,0.00320699708454808,-0.0026743575802676014,0.15789473684210525
1766474,0.0,0.0,3,27,0.49499999999999994,0.495,0.24502499999999997,0.245025,3.0,0.003880539835035927,0.003978549540347265,0.003880539835035927,1.0
1415795,,,0,27,,,,,,,,,
1443305,,,0,27,,,,,,,,,
1231062,,,0,27,,,,,,,,,
1471964,,,0,27,,,,,,,,,
1238956,,,0,27,,,,,,,,,
1873575,0.033240316470413686,0.11000000000000004,26,27,0.4963461538461538,0.485,0.247464423076923,0.235225,26.0,0.02225161123926161,0.019839300778981744,0.005271335485806902,0.5769230769230769
1375328,,,0,27,,,,,,,,,
1413842,,,0,27,,,,,,,,,
1756849,0.0,0.0,16,27,0.505,0.505,0.255025,0.255025,16.0,0.002997159213079581,0.0032552727383074465,0.0029735305992915906,0.9375
1142393,,,0,27,,,,,,,,,
1369436,,,0,27,,,,,,,,,
1756009,0.0,0.0,17,27,0.505,0.505,0.255025,0.255025,17.0,0.0028331840145645083,0.0029409746053534747,0.002810945319234635,0.9411764705882353
1389238,,,0,27,,,,,,,,,
1354362,,,0,27,,,,,,,,,
1338364,,,0,27,,,,,,,,,
1491490,,,0,27,,,,,,,,,
1811739,0.0,0.0,1,27,0.505,0.505,0.255025,0.255025,1.0,0.003978549540347265,0.003978549540347265,0.003978549540347265,1.0
1389919,,,0,27,,,,,,,,,
1167103,,,0,27,,,,,,,,,
1779206,0.037941841459440705,0.125,6,27,0.16749999999999998,0.165,0.02949583333333332,0.027225,6.0,0.058879852676607204,0.0568940207662012,-0.058879852676607204,0.0
1743510,1.1102230246251565e-16,0.0,10,27,0.495,0.495,0.245025,0.245025,10.0,0.0023528338525518055,0.0023669887604026996,0.002315028070491021,0.9
1380088,,,0,27,,,,,,,,,
1375314,,,0,27,,,,,,,,,
1200470,,,0,27,,,,,,,,,
1451690,,,0,27,,,,,,,,,
1828727,0.0,0.0,12,27,0.505,0.505,0.255025,0.255025,12.0,0.002490280483080365,0.0023669887604026996,0.0024587756646963776,0.9166666666666666
1811836,,,0,27,,,,,,,,,
1468572,0.005635231131371464,0.020000000000000018,27,27,0.7918518518518519,0.795,0.6270611111111111,0.6320250000000001,27.0,0.05523568754012014,0.05425925925925934,0.04396584627027889,0.8888888888888888
1889367,0.0,0.0,14,27,0.505,0.505,0.255025,0.255025,14.0,0.0030350241619589357,0.0032552727383074465,0.003008020031915518,0.9285714285714286
1308363,,,0,27,,,,,,,,,
1602870,0.0015974276659457853,0.0050000000000000044,26,27,0.504423076923077,0.505,0.2544451923076923,0.255025,26.0,0.007056719710026362,0.0072520065848538096,-0.005301525751442572,0.07692307692307693
1387853,,,0,27,,,,,,,,,
1743644,0.022269640766362304,0.0745,27,27,0.01412962962962963,0.0045,0.0006955833333333295,2.025e-05,27.0,0.006756275807087009,0.0025,0.005965609011131422,0.7407407407407407
1413171,,,0,27,,,,,,,,,
1389328,,,0,27,,,,,,,,,
1366311,,,0,27,,,,,,,,,
1478752,,,0,27,,,,,,,,,
1471398,,,0,27,,,,,,,,,
1861734,0.023817723455806666,0.06499999999999995,9,27,0.3277777777777777,0.3349999999999999,0.10800555555555548,0.1122249999999999,9.0,0.07365676540898299,0.08000000000000007,0.07365676540898299,1.0
1586451,0.0,0.0,14,27,0.505,0.505,0.255025,0.255025,14.0,0.0030350241619589357,0.0032552727383074465,0.003008020031915518,0.9285714285714286
1431303,,,0,27,,,,,,,,,
1394330,,,0,27,,,,,,,,,
1442395,,,0,27,,,,,,,,,
1341276,,,0,27,,,,,,,,,
1478697,,,0,27,,,,,,,,,
1388026,,,0,27,,,,,,,,,
1383743,,,0,27,,,,,,,,,
1405429,,,0,27,,,,,,,,,
1472786,,,0,27,,,,,,,,,
1308371,,,0,27,,,,,,,,,
1701233,0.004829038818668633,0.015000000000000013,27,27,0.5362962962962963,0.54,0.2876370370370371,0.2916,27.0,0.022018573119044108,0.023569570871261436,0.012870292223338489,0.7037037037037037
1778554,0.0,0.0,7,27,0.495,0.495,0.245025,0.245025,7.0,0.0028923468704639766,0.0035695708712614183,0.0028923468704639766,1.0
1482271,,,0,27,,,,,,,,,
1558274,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1428933,,,0,27,,,,,,,,,
1795003,0.0,0.0,26,27,0.5,0.5,0.25,0.25,26.0,0.0031898309513491005,0.002804772368543207,-0.0014996630571748114,0.19230769230769232
1420953,,,0,27,,,,,,,,,
1856751,0.0,0.0,18,27,0.495,0.495,0.245025,0.245025,18.0,0.0029679019700756875,0.0032552727383074465,0.0023626646229568363,0.8888888888888888
1311806,,,0,27,,,,,,,,,
1407529,,,0,27,,,,,,,,,
1392086,,,0,27,,,,,,,,,
1431860,,,0,27,,,,,,,,,
1418052,,,0,27,,,,,,,,,
1759653,0.0,0.0,13,27,0.505,0.505,0.255025,0.255025,13.0,0.002701590001613813,0.0029409746053534747,0.002672508630797825,0.9230769230769231
1335175,,,0,27,,,,,,,,,
1381190,,,0,27,,,,,,,,,
1892837,0.0,0.0,8,27,0.505,0.505,0.255025,0.255025,8.0,0.002549791876232582,0.0026812868933566714,0.002549791876232582,1.0
1379802,,,0,27,,,,,,,,,
1378335,,,0,27,,,,,,,,,
1395482,,,0,27,,,,,,,,,
1879987,0.0,0.0,8,27,0.495,0.495,0.245025,0.245025,8.0,0.002549791876232582,0.0026812868933566714,0.002549791876232582,1.0
1389306,,,0,27,,,,,,,,,
1389176,,,0,27,,,,,,,,,
1414924,,,0,27,,,,,,,,,
1860189,0.0,0.0,12,27,0.505,0.505,0.255025,0.255025,12.0,0.002490280483080365,0.0023669887604026996,0.0024587756646963776,0.9166666666666666
1530643,0.0023715274953454964,0.009999999999999953,27,27,0.5890740740740741,0.5900000000000001,0.34701388888888896,0.3481000000000001,27.0,0.02342261057981371,0.017142857142857126,-0.015663728688964113,0.4074074074074074
1397846,,,0,27,,,,,,,,,
1480101,,,0,27,,,,,,,,,
1412109,,,0,27,,,,,,,,,
1462497,,,0,27,,,,,,,,,
1720850,0.0,0.0,4,27,0.505,0.505,0.255025,0.255025,4.0,0.006695525005947112,0.006225939794195667,-0.006695525005947112,0.0
1206579,,,0,27,,,,,,,,,
1381737,,,0,27,,,,,,,,,
1333001,,,0,27,,,,,,,,,
1250160,,,0,27,,,,,,,,,
1454471,,,0,27,,,,,,,,,
1392842,,,0,27,,,,,,,,,
1239889,,,0,27,,,,,,,,,
1254531,,,0,27,,,,,,,,,
1388133,,,0,27,,,,,,,,,
1096315,,,0,27,,,,,,,,,
1415775,,,0,27,,,,,,,,,
1455222,0.004786239993822252,0.020000000000000004,27,27,0.0724074074074074,0.075,0.005265740740740741,0.005625,27.0,0.03158199138189032,0.034999999999999996,0.02828334156150137,0.8888888888888888
1369449,,,0,27,,,,,,,,,
1256973,,,0,27,,,,,,,,,
1358583,,,0,27,,,,,,,,,
1441146,,,0,27,,,,,,,,,
1174935,,,0,27,,,,,,,,,
1203776,,,0,27,,,,,,,,,
1396924,,,0,27,,,,,,,,,
1387846,,,0,27,,,,,,,,,
1276993,,,0,27,,,,,,,,,
1775563,0.0,0.0,12,27,0.49499999999999994,0.495,0.24502499999999997,0.245025,12.0,0.002490280483080365,0.0023669887604026996,0.0024587756646963776,0.9166666666666666
1402656,,,0,27,,,,,,,,,
1416376,,,0,27,,,,,,,,,
1465450,,,0,27,,,,,,,,,
1400943,,,0,27,,,,,,,,,
1345887,,,0,27,,,,,,,,,
1475768,0.013227460317354507,0.05500000000000005,27,27,0.6151851851851852,0.615,0.37862777777777773,0.378225,27.0,0.029809636915429052,0.030000000000000027,0.02698069867378792,0.7777777777777778
1396410,,,0,27,,,,,,,,,
1270356,,,0,27,,,,,,,,,
1480846,,,0,27,,,,,,,,,
1399197,,,0,27,,,,,,,,,
1698886,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1317425,,,0,27,,,,,,,,,
1730510,0.0,0.0,11,27,0.5,0.5,0.25,0.25,11.0,0.002459014623519243,0.0020590253946465298,-0.0024227525210425453,0.09090909090909091
1814019,1.1102230246251565e-16,0.0,20,27,0.495,0.495,0.245025,0.245025,20.0,0.0028616831237811722,0.0024358338373302035,0.0019358268099480991,0.8
1688326,0.0028448687955068943,0.010000000000000009,27,27,0.47759259259259257,0.475,0.22810277777777777,0.225625,27.0,0.015396168747370176,0.015209580838323356,0.010180903752814698,0.7407407407407407
1378650,,,0,27,,,,,,,,,
1739288,0.024398761992708965,0.07500000000000001,22,27,0.5111363636363636,0.505,0.26185568181818175,0.255025,22.0,0.011782297923173417,0.008094286492869474,-0.0048349417944931325,0.5
1286435,,,0,27,,,,,,,,,
1154864,,,0,27,,,,,,,,,
676903,0.0,0.0,27,27,0.0005,0.0005,2.5e-07,2.5e-07,27.0,0.0005,0.0005,0.0005,1.0
1451907,,,0,27,,,,,,,,,
1472167,,,0,27,,,,,,,,,
1471441,,,0,27,,,,,,,,,
1157267,,,0,27,,,,,,,,,
1388510,,,0,27,,,,,,,,,
1233070,,,0,27,,,,,,,,,
1392369,,,0,27,,,,,,,,,
1433851,,,0,27,,,,,,,,,
1790054,0.0,0.0,26,27,0.5,0.5,0.25,0.25,26.0,0.0031898309513491005,0.002804772368543207,-0.0014996630571748114,0.19230769230769232
1419856,,,0,27,,,,,,,,,
1378397,,,0,27,,,,,,,,,
1168337,,,0,27,,,,,,,,,
1199202,,,0,27,,,,,,,,,
1657347,1.1102230246251565e-16,0.0,25,27,0.495,0.495,0.24502499999999997,0.245025,25.0,0.0032717461686538173,0.0035695708712614183,0.0021787100204086716,0.8
1344591,,,0,27,,,,,,,,,
1819609,0.008366600265340763,0.025000000000000022,5,27,0.485,0.485,0.23529499999999995,0.235225,5.0,0.013391690826476576,0.013978549540347274,0.013391690826476576,1.0
1877613,0.0,0.0,11,27,0.505,0.505,0.255025,0.255025,11.0,0.0026116163717399906,0.0029409746053534747,0.002577247478957459,0.9090909090909091
1387562,,,0,27,,,,,,,,,
1396810,,,0,27,,,,,,,,,
1299675,,,0,27,,,,,,,,,
1777024,0.0,0.0,9,27,0.5,0.5,0.25,0.25,9.0,0.002406743376087323,0.0020590253946465298,-0.002406743376087323,0.0
1878988,0.002078698548207747,0.0050000000000000044,9,27,0.49888888888888894,0.5,0.24889444444444445,0.25,9.0,0.0025253116142258053,0.0020590253946465298,-0.001295632264976211,0.2222222222222222
1430085,,,0,27,,,,,,,,,
1245572,,,0,27,,,,,,,,,
1247963,,,0,27,,,,,,,,,
1065991,,,0,27,,,,,,,,,
1480099,,,0,27,,,,,,,,,
1749487,0.0,0.0,2,27,0.495,0.495,0.245025,0.245025,2.0,0.004036024316923181,0.004036024316923181,0.004036024316923181,1.0
1740373,0.0,0.0,19,27,0.505,0.505,0.255025,0.255025,19.0,0.002913312027929964,0.0029409746053534747,0.0021366984286271644,0.8421052631578947
1719693,0.0,0.0,6,27,0.505,0.505,0.255025,0.255025,6.0,0.003125242841305794,0.003655062513716334,0.003125242841305794,1.0
1381592,,,0,27,,,,,,,,,
1211322,,,0,27,,,,,,,,,
1396948,,,0,27,,,,,,,,,
1030676,,,0,27,,,,,,,,,
896984,,,0,27,,,,,,,,,
1384027,,,0,27,,,,,,,,,
1287906,,,0,27,,,,,,,,,
1277908,,,0,27,,,,,,,,,
1602825,1.1102230246251565e-16,0.0,25,27,0.495,0.495,0.24502499999999997,0.245025,25.0,0.0032717461686538173,0.0035695708712614183,0.0021787100204086716,0.8
1825924,0.0,0.0,16,27,0.495,0.495,0.245025,0.245025,16.0,0.002997159213079581,0.0032552727383074465,0.0029735305992915906,0.9375
1267074,,,0,27,,,,,,,,,
1761056,0.017639643556302067,0.050000000000000044,11,27,0.5004545454545455,0.505,0.25076590909090907,0.255025,11.0,0.014902787315961275,0.013569570871261427,-0.0033520735530028715,0.5454545454545454
1245210,,,0,27,,,,,,,,,
1361507,,,0,27,,,,,,,,,
1424857,,,0,27,,,,,,,,,
1815444,0.0,0.0,13,27,0.505,0.505,0.255025,0.255025,13.0,0.002701590001613813,0.0029409746053534747,0.002672508630797825,0.9230769230769231
1317211,,,0,27,,,,,,,,,
1354395,,,0,27,,,,,,,,,
1768323,0.0,0.0,24,27,0.505,0.505,0.255025,0.255025,24.0,0.0032360939402243986,0.0032552727383074465,0.002097514619135705,0.7916666666666666
1336381,,,0,27,,,,,,,,,
1413271,,,0,27,,,,,,,,,
1480792,,,0,27,,,,,,,,,
1789136,0.0,0.0,26,27,0.5,0.5,0.25,0.25,26.0,0.0031898309513491005,0.002804772368543207,-0.0014996630571748114,0.19230769230769232
1453166,,,0,27,,,,,,,,,
1380994,,,0,27,,,,,,,,,
1747453,0.0,0.0,4,27,0.505,0.505,0.255025,0.255025,4.0,0.0033044749940528972,0.0037740602058043415,0.0033044749940528972,1.0
1385219,,,0,27,,,,,,,,,
1739485,0.16622806233450174,0.5255,21,27,0.24307142857142855,0.23,0.08671548809523809,0.0529,21.0,0.027831514929291062,0.020000000000000004,-0.022243256347303002,0.42857142857142855
1465059,,,0,27,,,,,,,,,
1737544,0.0,0.0,1,27,0.495,0.495,0.245025,0.245025,1.0,0.003978549540347265,0.003978549540347265,0.003978549540347265,1.0
1121111,,,0,27,,,,,,,,,
1735173,0.0,0.0,4,27,0.505,0.505,0.255025,0.255025,4.0,0.0033044749940528972,0.0037740602058043415,0.0033044749940528972,1.0
1815594,0.0,0.0,12,27,0.505,0.505,0.255025,0.255025,12.0,0.002490280483080365,0.0023669887604026996,0.0024587756646963776,0.9166666666666666
1271892,,,0,27,,,,,,,,,
1357764,,,0,27,,,,,,,,,
1454396,,,0,27,,,,,,,,,
1399071,,,0,27,,,,,,,,,
1408014,,,0,27,,,,,,,,,
1334253,,,0,27,,,,,,,,,
1210591,,,0,27,,,,,,,,,
1381669,,,0,27,,,,,,,,,
1180765,,,0,27,,,,,,,,,
1768733,0.0,0.0,24,27,0.49499999999999994,0.495,0.24502499999999997,0.245025,24.0,0.0032360939402243986,0.0032552727383074465,0.002097514619135705,0.7916666666666666
1796856,0.0,0.0,2,27,0.495,0.495,0.245025,0.245025,2.0,0.004036024316923181,0.004036024316923181,0.004036024316923181,1.0
1255461,,,0,27,,,,,,,,,
1393557,,,0,27,,,,,,,,,
1893687,0.0,0.0,6,27,0.505,0.505,0.255025,0.255025,6.0,0.003125242841305794,0.003655062513716334,0.003125242841305794,1.0
1285357,,,0,27,,,,,,,,,
1835741,0.0,0.0,3,27,0.505,0.505,0.255025,0.255025,3.0,0.003880539835035927,0.003978549540347265,0.003880539835035927,1.0
1399432,,,0,27,,,,,,,,,
1436673,,,0,27,,,,,,,,,
1377008,,,0,27,,,,,,,,,
1212960,,,0,27,,,,,,,,,
1248318,,,0,27,,,,,,,,,
1203027,,,0,27,,,,,,,,,
1786243,0.0024971639242146485,0.0050000000000000044,21,27,0.49761904761904757,0.5,0.24763095238095237,0.25,21.0,0.002842522584746567,0.0020590253946465298,-0.0005783587031693042,0.38095238095238093
1874386,0.0,0.0,16,27,0.495,0.495,0.245025,0.245025,16.0,0.002997159213079581,0.0032552727383074465,0.0029735305992915906,0.9375
1782733,0.0,0.0,26,27,0.5,0.5,0.25,0.25,26.0,0.0031898309513491005,0.002804772368543207,-0.0014996630571748114,0.19230769230769232
1442513,,,0,27,,,,,,,,,
1392439,,,0,27,,,,,,,,,
1258597,,,0,27,,,,,,,,,
1721904,0.0,0.0,2,27,0.495,0.495,0.245025,0.245025,2.0,0.004036024316923181,0.004036024316923181,0.004036024316923181,1.0
1765251,0.0,0.0,6,27,0.49499999999999994,0.495,0.24502499999999997,0.245025,6.0,0.003125242841305794,0.003655062513716334,0.003125242841305794,1.0
1441111,,,0,27,,,,,,,,,
1743638,0.05622200263461729,0.182,27,27,0.05455555555555556,0.027,0.006137222222222211,0.0007289999999999,27.0,0.016076070143905184,0.007921052631578948,-0.006629243905681321,0.5555555555555556
1792461,0.007473730858764286,0.0285,27,27,0.019796296296296294,0.0185,0.00044774999999997773,0.0003422499999999,27.0,0.0119458792360733,0.009760663507109005,0.010950609955089731,0.8888888888888888
1245508,,,0,27,,,,,,,,,
1153578,,,0,27,,,,,,,,,
1415286,,,0,27,,,,,,,,,
1155874,,,0,27,,,,,,,,,
1490042,,,0,27,,,,,,,,,
1727873,0.0,0.0,16,27,0.505,0.505,0.255025,0.255025,16.0,0.002997159213079581,0.0032552727383074465,0.0029735305992915906,0.9375
1742799,0.0,0.0,11,27,0.49500000000000005,0.495,0.24502500000000002,0.245025,11.0,0.0026116163717399906,0.0029409746053534747,0.002577247478957459,0.9090909090909091
1391740,,,0,27,,,,,,,,,
1381886,,,0,27,,,,,,,,,
1886793,1.1102230246251565e-16,0.0,20,27,0.495,0.495,0.245025,0.245025,20.0,0.0028616831237811722,0.0024358338373302035,0.0019358268099480991,0.8
1418561,,,0,27,,,,,,,,,
1401513,,,0,27,,,,,,,,,
1417373,,,0,27,,,,,,,,,
1320356,,,0,27,,,,,,,,,
1825794,0.002460764783923754,0.0050000000000000044,17,27,0.4970588235294117,0.495,0.2470735294117647,0.245025,17.0,0.0023238456983296824,0.002369668246445522,0.0007521217898228683,0.7058823529411765
654255,,,0,27,,,,,,,,,
1370401,,,0,27,,,,,,,,,
1471961,,,0,27,,,,,,,,,
1278741,,,0,27,,,,,,,,,
1387792,,,0,27,,,,,,,,,
1432516,,,0,27,,,,,,,,,
1191021,,,0,27,,,,,,,,,
1837365,,,0,27,,,,,,,,,
1390532,,,0,27,,,,,,,,,
1459709,,,0,27,,,,,,,,,
1436520,,,0,27,,,,,,,,,
1381988,,,0,27,,,,,,,,,
1285405,,,0,27,,,,,,,,,
1390540,,,0,27,,,,,,,,,
1332672,,,0,27,,,,,,,,,
1413310,,,0,27,,,,,,,,,
1475415,,,0,27,,,,,,,,,
1196687,,,0,27,,,,,,,,,
1381672,,,0,27,,,,,,,,,
1845823,0.0,0.0,9,27,0.505,0.505,0.255025,0.255025,9.0,0.0025932566239126814,0.0029409746053534747,0.0025932566239126814,1.0
1465399,,,0,27,,,,,,,,,
1388975,,,0,27,,,,,,,,,
1489300,,,0,27,,,,,,,,,
1416333,,,0,27,,,,,,,,,
1416894,,,0,27,,,,,,,,,
1396266,,,0,27,,,,,,,,,
1144042,,,0,27,,,,,,,,,
1430902,,,0,27,,,,,,,,,
1391105,,,0,27,,,,,,,,,
1414129,,,0,27,,,,,,,,,
1412287,,,0,27,,,,,,,,,
1162140,,,0,27,,,,,,,,,
1411899,,,0,27,,,,,,,,,
1842538,0.0,0.0,15,27,0.495,0.495,0.245025,0.245025,15.0,0.0031281867585018163,0.0035695708712614183,0.0031029829037946266,0.9333333333333333
1818547,0.002672612419124246,0.010000000000000009,7,27,0.5,0.5,0.2500071428571428,0.25,7.0,0.002534787713939763,0.0014304291287385862,-0.002107653129536028,0.14285714285714285
1816090,1.1102230246251565e-16,0.0,10,27,0.495,0.495,0.245025,0.245025,10.0,0.0023528338525518055,0.0023669887604026996,0.002315028070491021,0.9
